item_id,source,parent_item_id,parent_source,pair_stem,case_id,win_y0,win_x0,win_y1,win_x1,native_w,native_h,upsample_factor,window_group,window_index,window_spec,has_mask,image
86e4a80fd9a8d53f0883e147fcce3039,fr_bg_matched,bcc26f468f97c97a039613e3c5e6b5bd,tgif2,bcc26f468f97c97a039613e3c5e6b5bd|0,345261_flux1filldev_fr_random_v1,0.571289,0.147629,0.833008,0.480603,309,268,1.6716,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-fr/flux1filldev-fr_validation/validation/giraffe/345261_mask_random.png_flux1filldev-1024_1.png
a2acc11c03008f5b475c31ab6d435890,fr_bg_matched,ca3221c0b9c97add23e169b286ae072c,tgif2,ca3221c0b9c97add23e169b286ae072c|0,345261_flux1filldev_fr_segm_v0,0.001953,0.269397,0.369141,0.594828,302,376,1.4834,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-fr/flux1filldev-fr_validation/validation/giraffe/345261_mask_segm.png_flux1filldev-1024_0.png
604e48fd48f81357eccf2b5626c6d9a1,fr_bg_matched,ef16e3ff22b1ac4924ef8015daa1af25,tgif2,ef16e3ff22b1ac4924ef8015daa1af25|0,345261_flux1schnell_fr_bbox_v1,0.588867,0.040948,0.872070,0.316810,256,290,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/345261_mask_bbox.png_flux1schnell-1024_1.png
e3cba191db43c917cca9f1d6ef42aa88,fr_bg_matched,3d368968436bbb5edcd449bd6779b212,tgif2,3d368968436bbb5edcd449bd6779b212|0,345261_flux1schnell_fr_random_v2,0.640625,0.571121,0.942383,0.879310,286,309,1.5664,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/345261_mask_random.png_flux1schnell-1024_2.png
f057b1965b8ccf24801ccd8da7f26708,fr_bg_matched,55e54ed3e7c10c2ba9cd65d5b1045836,tgif2,55e54ed3e7c10c2ba9cd65d5b1045836|0,345261_flux1schnell_fr_segm_v1,0.447266,0.092672,0.752930,0.387931,274,313,1.6350,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/345261_mask_segm.png_flux1schnell-1024_1.png
2017b521ddd64b6e768d58f4f2d65ee0,fr_bg_matched,7ae9f280513e1d399f54c534789eea08,tgif2,7ae9f280513e1d399f54c534789eea08|0,286849_flux1dev_fr_bbox_v2,0.215278,0.308036,0.487103,0.688988,256,274,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-fr/flux1dev-fr_validation/validation/giraffe/286849_mask_bbox.png_flux1dev-1024_2.png
cf491660d4c350ff6018441a932cc5d2,fr_bg_matched,7f9001d30d51f851506c73365df5334b,tgif2,7f9001d30d51f851506c73365df5334b|0,286849_flux1dev_fr_random_v1,0.193452,0.525298,0.493056,0.906250,256,302,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-fr/flux1dev-fr_validation/validation/giraffe/286849_mask_random.png_flux1dev-1024_1.png
f91c96111b289703682eef57fd873e41,fr_bg_matched,2fd097693df7600f05ada345bab7c586,tgif2,2fd097693df7600f05ada345bab7c586|0,286849_flux1dev_fr_segm_v2,0.220238,0.443452,0.481151,0.824405,256,263,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-fr/flux1dev-fr_validation/validation/giraffe/286849_mask_segm.png_flux1dev-1024_2.png
a8a573644c484205860e5ded5b51a7b0,fr_bg_matched,3c0ae043663e1e42607c502c8bc9f8c4,tgif2,3c0ae043663e1e42607c502c8bc9f8c4|0,286849_flux1filldev_fr_bbox_v1,0.233135,0.058036,0.512897,0.514881,307,282,1.5887,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-fr/flux1filldev-fr_validation/validation/giraffe/286849_mask_bbox.png_flux1filldev-1024_1.png
c81e39c838ed94ba577d65b96d624228,fr_bg_matched,9b51b02c06474702e92e26bc111544e2,tgif2,9b51b02c06474702e92e26bc111544e2|0,286849_flux1filldev_fr_random_v1,0.362103,0.197917,0.625000,0.578869,256,265,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-fr/flux1filldev-fr_validation/validation/giraffe/286849_mask_random.png_flux1filldev-1024_1.png
dbd420463dd9c0606d924e77520b88fe,fr_bg_matched,15ff86f1482955bbf12cb400badc7d8e,tgif2,15ff86f1482955bbf12cb400badc7d8e|0,286849_flux1schnell_fr_bbox_v0,0.053571,0.217262,0.541667,0.732143,346,492,1.2948,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/286849_mask_bbox.png_flux1schnell-1024_0.png
81bd63503afd6527ec42bc11090a4bcd,fr_bg_matched,1f58ac2bcb8b6ec5f92be30bf699d796,tgif2,1f58ac2bcb8b6ec5f92be30bf699d796|0,286849_flux1schnell_fr_random_v2,0.262897,0.418155,0.524802,0.968750,370,264,1.6970,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/286849_mask_random.png_flux1schnell-1024_2.png
612fe839602cfc1f1987fad2efed74ee,fr_bg_matched,e9c831ea4781ae73f791eea0544dedc6,tgif2,e9c831ea4781ae73f791eea0544dedc6|0,286849_flux1schnell_fr_segm_v2,0.320437,0.156250,0.593254,0.537202,256,275,1.7500,outside_matched,0,v5,0,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-fr/flux1schnell-fr_validation/validation/giraffe/286849_mask_segm.png_flux1schnell-1024_2.png
a29de2a560e9854c710a76fc13a10646,real_crop,1629cb81fa41948cf99432f9a0eebead,sagid,1629cb81fa41948cf99432f9a0eebead|0,sagid_triplet_00068,0.008789,0.005952,0.301758,0.386905,256,300,1.7500,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00068.jpg
214862de5e1a5060ae7779f128f1e8af,real_crop,af2a84d7f643638344b32a8ceae2b488,sagid,af2a84d7f643638344b32a8ceae2b488|0,sagid_triplet_00098,0.389167,0.583750,0.647500,0.745000,258,310,1.7364,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00098.jpg
3524635e6dc44a01374c0c8cacb41fb6,real_crop,cabcf20f6e60c29eedd373db62f43467,sagid,cabcf20f6e60c29eedd373db62f43467|0,sagid_triplet_00213,0.125000,0.626953,0.616071,0.925781,306,330,1.4641,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00213.jpg
df27621d2a9d9e03c41de49a97c707a0,real_crop,0abdbb2f0ab66826a00272aee13e0467,sagid,0abdbb2f0ab66826a00272aee13e0467|0,sagid_triplet_00269,0.193359,0.358887,0.731120,0.818359,941,826,0.5424,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00269.jpg
3b2ac792f6efd1ef5c8090e8282f1fd6,real_crop,e98eeeb3739bf28ded78c0e611157d22,sagid,e98eeeb3739bf28ded78c0e611157d22|0,sagid_triplet_00373,0.222793,0.360902,0.608316,0.698565,988,751,0.5965,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00373.jpg
87bc434c52b29446b4cdf6350f574bd9,real_crop,2279295364a8fb83a6f3f55083b67116,sagid,2279295364a8fb83a6f3f55083b67116|0,sagid_triplet_00459,0.435937,0.265823,0.845313,0.670886,256,262,1.7500,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00459.jpg
8c26236c75ded3b5104f4ca0ee8f4b0a,real_crop,1b027afcffe31088a37e1c196e64e11f,sagid,1b027afcffe31088a37e1c196e64e11f|0,sagid_triplet_00485,0.254104,0.052609,0.347222,0.115530,299,295,1.5186,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00485.jpg
a3b79b864a4fb1415fca579977edbdaa,real_crop,1d58c1e401927157daf8e8ea56f2593e,sagid,1d58c1e401927157daf8e8ea56f2593e|0,sagid_triplet_00524,0.514396,0.761194,0.914677,0.995802,1006,1140,0.4453,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00524.jpg
3d3c9f6f801f70393d91907c22eef7d9,real_crop,347f3fd8119674e4fa51e2808792705a,sagid,347f3fd8119674e4fa51e2808792705a|0,sagid_triplet_00525,0.053571,0.192402,0.324878,0.676777,1581,1337,0.3351,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00525.jpg
c70007c755de1ab82e9faf68be0d2401,real_crop,c0d500eb586eaa152348e7418e9fb308,sagid,c0d500eb586eaa152348e7418e9fb308|0,sagid_triplet_00586,0.540748,0.754058,0.878064,0.979911,1113,1101,0.4069,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00586.jpg
37d2608a9f1ffdde3b6acaf4b5f39e61,real_crop,ef4caf0976955b853d567a21940f5202,sagid,ef4caf0976955b853d567a21940f5202|0,sagid_triplet_00641,0.452719,0.014400,0.626623,0.275123,851,857,0.5264,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00641.jpg
b5755d2578108e8ff1abd58db2d55cda,real_crop,ce3ae75fb3a2e02fc389f16fb385558b,sagid,ce3ae75fb3a2e02fc389f16fb385558b|0,sagid_triplet_00835,0.792969,0.033088,0.962891,0.258824,307,348,1.4593,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00835.jpg
97bb236cc121338233dfede80ea6657f,real_crop,301fb3e506150aa5f87ca12d8995f9ae,sagid,301fb3e506150aa5f87ca12d8995f9ae|0,sagid_triplet_00926,0.016602,0.441328,0.243652,0.684871,330,465,1.3576,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00926.jpg
aff081f02aac68ff123f7bc983958498,real_crop,519e6c49c9953241ff473e9d2411bce4,sagid,519e6c49c9953241ff473e9d2411bce4|0,sagid_triplet_00977,0.175130,0.231934,0.558594,0.496094,541,589,0.8281,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00977.jpg
7587d1a03430b4667f919e02bc4429c9,real_crop,7f05dda99a55f0df46bc41a40dd4c3c6,sagid,7f05dda99a55f0df46bc41a40dd4c3c6|0,sagid_triplet_01006,0.089844,0.431548,0.484375,0.994048,378,404,1.1852,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01006.jpg
0c2838eeebd6e73a5ee1e532dda1a6c9,real_crop,721789245574e71c9f9007018aa6f567,sagid,721789245574e71c9f9007018aa6f567|0,sagid_triplet_01079,0.368652,0.081380,0.772949,0.572266,754,828,0.5942,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01079.jpg
7af69937063930833a16f288f69a81a3,real_crop,09bc8cecdd4f3a9038b4f4dd8fa8311e,sagid,09bc8cecdd4f3a9038b4f4dd8fa8311e|0,sagid_triplet_01095,0.186198,0.703125,0.725911,0.979004,565,829,0.7929,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01095.jpg
8323310276de913220811527f255ff25,real_crop,8ed241e3675d2d7bcbd789e965260715,sagid,8ed241e3675d2d7bcbd789e965260715|0,sagid_triplet_01170,0.220414,0.734375,0.647929,0.999512,543,578,0.8250,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01170.jpg
c54b9b20408dc2cd6de8a76c66faf52e,real_crop,ba125bc84a11a69bec624a96b951eb4a,sagid,ba125bc84a11a69bec624a96b951eb4a|0,sagid_triplet_01194,0.581858,0.740234,0.808260,0.931152,391,307,1.4593,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01194.jpg
df739e3b811e51e578fc7a6b30417f28,real_crop,dfb9600cf3676e5f06904b69ddb79eed,sagid,dfb9600cf3676e5f06904b69ddb79eed|0,sagid_triplet_01203,0.574468,0.753418,0.995598,0.993652,492,574,0.9106,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01203.jpg
1670072b0a93fde054e75f893a39b656,real_crop,cad71099c125a0c0ae91f3fee68d0478,sagid,cad71099c125a0c0ae91f3fee68d0478|0,sagid_triplet_01216,0.000000,0.438235,0.479492,0.728676,395,491,1.1342,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01216.jpg
b26a804f23d17e7b2aef011387d6c428,real_crop,95f0f3ed8a1590e693cc68de168783a4,sagid,95f0f3ed8a1590e693cc68de168783a4|0,sagid_triplet_01244,0.142578,0.121114,0.434570,0.312824,296,299,1.5135,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01244.jpg
bfb94f72af265c2b54a4f6c24eeb2770,real_crop,5d5686ac3bd2be4bea0e7840e97c1acc,sagid,5d5686ac3bd2be4bea0e7840e97c1acc|0,sagid_triplet_01251,0.397059,0.373535,0.594853,0.498535,256,269,1.7500,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01251.jpg
74655cc0fd88776b56bc427096a5c582,real_crop,3be540564d4300e7f2fecdfa38730778,sagid,3be540564d4300e7f2fecdfa38730778|0,sagid_triplet_01288,0.156601,0.305737,0.500000,0.613340,1319,978,0.4581,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01288.jpg
0c363f96c798a5af04467f96a1b9cb9f,real_crop,351a1c4ac0ac98bcfc40c53f93405c32,sagid,351a1c4ac0ac98bcfc40c53f93405c32|0,sagid_triplet_01487,0.157738,0.118164,0.602679,0.368164,256,299,1.7500,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01487.jpg
41d951d6614398e8ff2f585f07209303,real_crop,aebcc59a4f24b3a8da78478e6eeaaf9b,sagid,aebcc59a4f24b3a8da78478e6eeaaf9b|0,sagid_triplet_01551,0.793843,0.353581,0.976912,0.627107,779,785,0.5751,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01551.jpg
d3aa47ab58037821acc7e287518ae8a7,real_crop,88a0df205db050eb9acf3db9a18605bf,sagid,88a0df205db050eb9acf3db9a18605bf|0,sagid_triplet_01618,0.020508,0.070640,0.226074,0.342163,369,421,1.2141,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01618.jpg
57ade5e7fea53f62bd3e8636a50375a5,real_crop,4ff031e46edc47e7cfb231141f1ddabe,sagid,4ff031e46edc47e7cfb231141f1ddabe|0,sagid_triplet_01653,0.363095,0.415039,0.974702,0.750977,344,411,1.3023,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01653.jpg
15cbc9c158d42123ea2aacd8ecf12de8,real_crop,a124783a4755973edb5c8091d428f14e,sagid,a124783a4755973edb5c8091d428f14e|0,sagid_triplet_01707,0.572917,0.003906,0.997024,0.304688,308,285,1.5719,interior,0,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01707.jpg
37226d71ae9110a7ba4e9b67da1f650c,real_crop,af2a84d7f643638344b32a8ceae2b488,sagid,af2a84d7f643638344b32a8ceae2b488|1,sagid_triplet_00098,0.485000,0.430625,0.730833,0.603125,276,295,1.6232,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00098.jpg
9753625f3ecb66c2f7b47065be4d5a63,real_crop,cabcf20f6e60c29eedd373db62f43467,sagid,cabcf20f6e60c29eedd373db62f43467|1,sagid_triplet_00213,0.196429,0.408203,0.596726,0.664062,262,269,1.7099,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00213.jpg
766035ed1d629e8146cc68e49ae9c209,real_crop,e98eeeb3739bf28ded78c0e611157d22,sagid,e98eeeb3739bf28ded78c0e611157d22|1,sagid_triplet_00373,0.225873,0.576897,0.527721,0.777170,586,588,0.7645,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00373.jpg
a9040f22636caf55e047880a65994357,real_crop,1d58c1e401927157daf8e8ea56f2593e,sagid,1d58c1e401927157daf8e8ea56f2593e|1,sagid_triplet_00524,0.483497,0.418377,0.840590,0.736940,1366,1017,0.4405,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00524.jpg
66527d052e3d8dbf03ada31c648e77b8,real_crop,09bc8cecdd4f3a9038b4f4dd8fa8311e,sagid,09bc8cecdd4f3a9038b4f4dd8fa8311e|1,sagid_triplet_01095,0.278646,0.338379,0.662109,0.614258,565,589,0.7929,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01095.jpg
b7fc373cafcd58d1574f6e9e7f359fba,real_crop,8ed241e3675d2d7bcbd789e965260715,sagid,8ed241e3675d2d7bcbd789e965260715|1,sagid_triplet_01170,0.349112,0.649414,0.658284,0.854492,420,418,1.0718,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01170.jpg
ebd4efb9dc425ca8d77ce641df58f9b4,real_crop,95f0f3ed8a1590e693cc68de168783a4,sagid,95f0f3ed8a1590e693cc68de168783a4|1,sagid_triplet_01244,0.127930,0.009715,0.454102,0.186528,273,334,1.6410,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01244.jpg
bafa47bb6fe4d8510942cd06f3c3e0cc,real_crop,5d5686ac3bd2be4bea0e7840e97c1acc,sagid,5d5686ac3bd2be4bea0e7840e97c1acc|1,sagid_triplet_01251,0.403676,0.463379,0.623529,0.596191,272,299,1.6471,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01251.jpg
714d8beb32857b0686dd097db21a6f69,real_crop,3be540564d4300e7f2fecdfa38730778,sagid,3be540564d4300e7f2fecdfa38730778|1,sagid_triplet_01288,0.020365,0.519590,0.509480,0.810401,1247,1393,0.3593,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01288.jpg
b172c62eb30686bc48a3c5fcabfc66f1,real_crop,351a1c4ac0ac98bcfc40c53f93405c32,sagid,351a1c4ac0ac98bcfc40c53f93405c32|1,sagid_triplet_01487,0.016369,0.008789,0.544643,0.258789,256,355,1.7500,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01487.jpg
6f0470ae0c2fcd896fd2387cce4b49d7,real_crop,88a0df205db050eb9acf3db9a18605bf,sagid,88a0df205db050eb9acf3db9a18605bf|1,sagid_triplet_01618,0.020996,0.256806,0.203613,0.568065,423,374,1.1979,interior,1,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01618.jpg
7f35604d01cf0ddc1e08beef2aef1201,real_crop,cabcf20f6e60c29eedd373db62f43467,sagid,cabcf20f6e60c29eedd373db62f43467|2,sagid_triplet_00213,0.032738,0.146484,0.519345,0.482422,344,327,1.3700,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00213.jpg
f71a002b6ad043948b5c42883e55a8a0,real_crop,e98eeeb3739bf28ded78c0e611157d22,sagid,e98eeeb3739bf28ded78c0e611157d22|2,sagid_triplet_00373,0.295175,0.258031,0.610883,0.458305,586,615,0.7645,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00373.jpg
52a53bf809fc2fa7c3ae07ef30fcde76,real_crop,1d58c1e401927157daf8e8ea56f2593e,sagid,1d58c1e401927157daf8e8ea56f2593e|2,sagid_triplet_00524,0.477879,0.576259,0.922402,0.887127,1333,1266,0.3539,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00524.jpg
472f775ca0806f0f3b2fdaf567a8eb59,real_crop,09bc8cecdd4f3a9038b4f4dd8fa8311e,sagid,09bc8cecdd4f3a9038b4f4dd8fa8311e|2,sagid_triplet_01095,0.180990,0.501953,0.600260,0.777832,565,644,0.7929,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01095.jpg
278f90de32a90ab475cbb8e573920a9a,real_crop,5d5686ac3bd2be4bea0e7840e97c1acc,sagid,5d5686ac3bd2be4bea0e7840e97c1acc|2,sagid_triplet_01251,0.386765,0.531738,0.583088,0.661133,265,267,1.6906,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01251.jpg
9e97237d4a57feff9d499a48e60b7e61,real_crop,3be540564d4300e7f2fecdfa38730778,sagid,3be540564d4300e7f2fecdfa38730778|2,sagid_triplet_01288,0.000702,0.115905,0.399930,0.426073,1330,1137,0.3940,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01288.jpg
f249ccb9fd20e92c5f3db5beaf2af03a,real_crop,88a0df205db050eb9acf3db9a18605bf,sagid,88a0df205db050eb9acf3db9a18605bf|2,sagid_triplet_01618,0.423828,0.551876,0.604492,0.823400,369,370,1.2141,interior,2,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01618.jpg
b1b0891979f2718365c6470998bf1ae9,real_crop,cabcf20f6e60c29eedd373db62f43467,sagid,cabcf20f6e60c29eedd373db62f43467|3,sagid_triplet_00213,0.038690,0.496094,0.502976,0.761719,272,312,1.6471,interior,3,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00213.jpg
e3fbc0330ed18a7645a2ca34ae021ca1,real_crop,3be540564d4300e7f2fecdfa38730778,sagid,3be540564d4300e7f2fecdfa38730778|3,sagid_triplet_01288,0.121489,0.771922,0.490871,0.993937,952,1052,0.4706,interior,3,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_01288.jpg
a24a12f57dd513b56fb132b742531ad2,real_crop,cabcf20f6e60c29eedd373db62f43467,sagid,cabcf20f6e60c29eedd373db62f43467|4,sagid_triplet_00213,0.104167,0.019531,0.538690,0.275391,262,292,1.7099,interior,4,v5,0,/media/ssd/DINO_SCOPE_DATA/SAGI_D/original/triplet_00213.jpg
61ccff476d7031f312dd831bdc8c73d4,ai_interior,0d94f95356eed8dc043bb09b75497d5a,tgif2,0d94f95356eed8dc043bb09b75497d5a|0,259382_flux1dev_sp_bbox_v2,0.255208,0.288086,0.622396,0.587891,307,282,1.5887,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-sp/flux1dev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1dev_2.png
5309bf26c72d03e85f56735c57dfe9ff,ai_interior,4e53d6ef40c3a14a0df086368dac3a3c,tgif2,4e53d6ef40c3a14a0df086368dac3a3c|0,259382_flux1filldev_sp_bbox_v0,0.239583,0.329102,0.641927,0.608398,286,309,1.5664,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-sp/flux1filldev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1filldev_0.png
25ce020cd2b8a78534030381231354fb,ai_interior,96924d00d207d5e83851d276deb41882,tgif2,96924d00d207d5e83851d276deb41882|0,259382_flux1schnell_sp_bbox_v2,0.303385,0.282227,0.638021,0.614258,340,257,1.7432,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-sp/flux1schnell-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1schnell_2.png
fe9f45e8c99528484bdbaa161a8584a5,ai_interior,e0a1f8b557a8804983164218ade018db,tgif2,e0a1f8b557a8804983164218ade018db|0,259382_flux1dev_sp_bbox_v1,0.266927,0.265625,0.615885,0.515625,256,268,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-sp/flux1dev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1dev_1.png
7134b395357db67fcbcd7ea36ff2cb32,ai_interior,50731675d86e0caccb65ebccb35b38a9,tgif2,50731675d86e0caccb65ebccb35b38a9|0,259382_flux1filldev_sp_bbox_v1,0.283854,0.331055,0.621094,0.590820,266,259,1.7297,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-sp/flux1filldev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1filldev_1.png
c7bea9eaa154c0ebe560f8857d030041,ai_interior,dc4db51bb9c0b0c21d13c25a55989c36,tgif2,dc4db51bb9c0b0c21d13c25a55989c36|0,259382_flux1schnell_sp_bbox_v1,0.281250,0.333008,0.621094,0.592773,266,261,1.7165,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-sp/flux1schnell-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1schnell_1.png
a267ab5668337818951ba5ebb93c2163,ai_interior,1b23c483836aa1ef315b87533f666e1a,tgif2,1b23c483836aa1ef315b87533f666e1a|0,259382_flux1dev_sp_bbox_v0,0.238281,0.237305,0.602865,0.623047,395,280,1.6000,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-sp/flux1dev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1dev_0.png
b61ea84ec8cbdf9723bdb07a60e71556,ai_interior,0a3bd3eacb88981cee5124bd4a6c0861,tgif2,0a3bd3eacb88981cee5124bd4a6c0861|0,259382_flux1filldev_sp_bbox_v2,0.248698,0.380859,0.640625,0.630859,256,301,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-sp/flux1filldev-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1filldev_2.png
0c1c0af23c971d237da99a65b1a3218f,ai_interior,d489613c2e7ba7b208f4f7eb977fc503,tgif2,d489613c2e7ba7b208f4f7eb977fc503|0,259382_flux1schnell_sp_bbox_v0,0.277344,0.280273,0.614583,0.622070,350,259,1.7297,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1schnell-sp/flux1schnell-sp_validation/validation/giraffe/259382_mask_bbox.png_ps_mask.png_flux1schnell_0.png
f2bcda0f78a5453989568c401069651f,ai_interior,e8a40a9cdc2d4044984f06f60e53df96,tgif2,e8a40a9cdc2d4044984f06f60e53df96|0,394611_flux1dev_sp_random_v2,0.201823,0.371094,0.539062,0.621094,256,259,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1dev-sp/flux1dev-sp_validation/validation/giraffe/394611_mask_random.png_spliced_flux1dev_2.png
2c4667c3be08e6b54a7e11dc522ca31d,ai_interior,4e5eb9dda22bf5ef4642adb0e7f1eb7c,tgif2,4e5eb9dda22bf5ef4642adb0e7f1eb7c|0,394611_flux1filldev_sp_random_v2,0.203125,0.359375,0.539062,0.609375,256,258,1.7500,interior,0,v5,1,/media/ssd/DINO_SCOPE_DATA/content/flux_originals/flux1filldev-sp/flux1filldev-sp_validation/validation/giraffe/394611_mask_random.png_spliced_flux1filldev_2.png
